tax_number,year,registration_number,is_sole_trader,sme_category,org_name,org_short_name,main_nace_code,region_iso_code,region_code,region,area,settlement,settlement_type,municipality_code,lat,lon,start_date,end_date,revenue,expenditure,employees_count
1650422890,2024,1231600016053,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФФИТ ГОУ""","ООО ""ПРОФФИТ ГОУ""",62.01,RU-TA,16.0,Республика Татарстан,,Набережные Челны,г,92730000001.0,55.743553,52.39582,2023-04-10,2025-06-10,120187000.0,152014000.0,24.0
1650424626,2024,1231600028043,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАГОНАЛЬ""","ООО ""ДИАГОНАЛЬ""",63.11,RU-TA,16.0,Республика Татарстан,,Набережные Челны,г,92730000001.0,55.743553,52.39582,2023-06-10,2025-06-10,398824992.0,377224992.0,5.0
1650428807,2024,1231600055268,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАНТАСТИЧЕСКИЕ ТЕХНОЛОГИИ""","ООО ""ФАНТАСТИЧЕСКИЕ ТЕХНОЛОГИИ""",62.01,RU-TA,16.0,Республика Татарстан,,Набережные Челны,г,92730000001.0,55.743553,52.39582,2023-11-10,2025-06-10,155152992.0,153544992.0,67.0
1651031811,2024,1021602506144,0,2,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЦЕНТРОМОНТАЖАВТОМАТИКА""","АО ""НПО ""ЦМА""",62.01,RU-TA,16.0,Республика Татарстан,Нижнекамский район,Нижнекамск,г,92644101001.0,55.631287,51.814377,2024-01-10,2025-06-10,172747008.0,160727008.0,51.0
1651075424,2024,1151651002601,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЗАПАД""","ООО ""МАКСИМ-ЗАПАД""",63.11,RU-KGN,45.0,Курганская область,,Курган,г,37701000001.0,55.444416,65.3162,2023-07-10,2025-06-10,161820992.0,136814000.0,10.0
1653001481,2024,1021603146839,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""ИНТЕХ""","НПФ ""ИНТЕХ""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-07-10,2025-06-10,172138000.0,178326000.0,56.0
1655080792,2024,1041621001696,0,3,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МХ 1""","ООО ""МХ 1""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,171080000.0,130777000.0,60.0
1655139446,2024,1071690038254,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСИНЖКОМ""","ООО ""ТРАНСИНЖКОМ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2023-03-10,2024-07-10,131412000.0,78875000.0,3.0
1655139446,2024,1071690038254,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСИНЖКОМ""","ООО ""ТРАНСИНЖКОМ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2024-07-10,2025-06-10,131412000.0,78875000.0,3.0
1655152609,2024,1081690009554,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС МЕДИЯ ХОЛДИНГ""","ООО ""БМ ХОЛДИНГ""",63.12,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-10-10,2025-06-10,149604000.0,130250000.0,56.0
1655164731,2024,1081690060341,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЙЛ""","ООО ""ОЙЛ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-10-10,2025-06-10,971392000.0,823025020.0,53.0
1655166016,2024,1081690065577,0,3,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЙКО""","АО ""АЙКО""",62.0,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-08-10,2024-06-10,4073139970.0,3436474110.0,377.0
1655177515,2024,1091690030233,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИКС""","ООО ""ФИКС""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,206408000.0,200496000.0,46.0
1655178822,2024,1091690035832,0,2,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВИТАКОР""","ЗАО ""ВИТАКОР""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-11-10,2025-06-10,368550016.0,302908992.0,99.0
1655185058,2024,1091690060637,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦТО ИНТЕГРО""","ООО ""ЦТО ИНТЕГРО""",62.02,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-03-10,205390000.0,201655008.0,25.0
1655196324,2024,1101690039142,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИКС-ИГРЕК-ЗЕТ АВТОМАТИЗАЦИЯ""","ООО ""ИКС-ИГРЕК-ЗЕТ АВТОМАТИЗАЦИЯ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2019-08-10,2025-06-10,753027970.0,543752000.0,98.0
1655197670,2024,1101690043784,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНО-ВНЕДРЕНЧЕСКИЙ ЦЕНТР ""ТЕХНОЛОГИКА""","ООО  ""ИВЦ ""ТЕХНОЛОГИКА""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2023-01-10,2024-07-10,159479008.0,147155008.0,27.0
1655197670,2024,1101690043784,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНО-ВНЕДРЕНЧЕСКИЙ ЦЕНТР ""ТЕХНОЛОГИКА""","ООО  ""ИВЦ ""ТЕХНОЛОГИКА""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2024-07-10,2025-06-10,159479008.0,147155008.0,27.0
1655211935,2024,1111690021706,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЗНАТЬ ШТРАФЫ.РУ""","ООО ""УЗНАТЬ ШТРАФЫ.РУ""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-10-10,2025-06-10,276844992.0,268294000.0,25.0
1655213146,2024,1111690027239,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОМАТИКА""","ООО ""ИНФОМАТИКА""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2019-07-10,2025-06-10,291596000.0,212360000.0,74.0
1655215859,2024,1111690037030,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРИЯ""","ООО ""АВТОДОРИЯ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-11-10,2025-06-10,289580000.0,261546000.0,60.0
1655218458,2024,1111690052099,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТП""","ООО ""ЭТП""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,849435010.0,448857984.0,62.0
1655238172,2024,1121690009924,0,3,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРАЛ БИЗНЕС НЕТВОРК""","ООО ""ЦБН""",63.11.1,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-08-10,2025-06-10,1331250940.0,1246180990.0,65.0
1655247603,2024,1121690047830,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНВЕРС""","ООО ""КОНВЕРС""",58.19,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-08-10,2025-01-10,145902000.0,143171008.0,19.0
1655251078,2024,1121690062240,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИВИНГ КОРЕ""","ООО ""ЛИВИНГ КОРЕ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2018-03-10,2025-06-10,171864992.0,158608000.0,41.0
1655253903,2024,1121690072393,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР""","ООО ""ЦЕНТР""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,688420990.0,595513020.0,31.0
1655272173,2024,1131690044144,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИБ-СЕРВИС""","ООО ""ИБ-СЕРВИС""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-12-10,2025-06-10,234328000.0,199419008.0,7.0
1655282767,2024,1131690088023,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАВС""","ООО ""ТАВС""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-03-10,2025-04-10,154183008.0,132497000.0,30.0
1655283640,2024,1131690091323,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОСЕРВИС""","ООО ""ИНФОСЕРВИС""",63.11.1,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,106023000.0,101789000.0,29.0
1655287540,2024,1141690014542,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙСИЭЛ РИТЕЙЛ СЕРВИСЕЗ""","ООО ""АЙСИЭЛ РС""",62.09,RU-TA,16.0,Республика Татарстан,Лаишевский район,Усады,с,92634480106.0,55.679047,49.219433,2021-07-10,2025-06-10,1256524030.0,1202940030.0,30.0
1655297026,2024,1141690050072,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМИНВЕСТ""","ООО ""ТЕЛЕКОМИНВЕСТ""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2017-12-10,2025-06-10,943481020.0,884918980.0,13.0
1655298774,2024,1141690057134,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТСИМ""","ООО ""РТСИМ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-08-10,2025-06-10,132979000.0,98494000.0,69.0
1655301956,2024,1141690070037,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКОРД""","ООО ""МИКОРД""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,300886016.0,172171008.0,48.0
1655318999,2024,1151690006995,0,3,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМПАРТНЕР""","ООО ""ИНФОРМПАРТНЕР""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-07-10,2025-06-10,1495411970.0,1318684030.0,34.0
1655321455,2024,1151690015157,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСОФТ КАЗАНЬ""","ООО ""СИСОФТ КАЗАНЬ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2024-07-10,299574016.0,217847008.0,15.0
1655321455,2024,1151690015157,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСОФТ КАЗАНЬ""","ООО ""СИСОФТ КАЗАНЬ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2024-07-10,2025-06-10,299574016.0,217847008.0,15.0
1655326238,2024,1151690031690,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИКОД""","ООО ""ПОЛИКОД""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2019-08-10,2025-06-10,221739008.0,140014000.0,42.0
1655333563,2024,1151690060136,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВ ПРОЕКТНЫЕ РЕШЕНИЯ""","ООО ""СВ ПРОЕКТНЫЕ РЕШЕНИЯ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2023-10-10,2025-06-10,137562000.0,135468000.0,12.0
1655336853,2024,1151690073204,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРС-МЕДИЦИНА""","ООО ""БАРС-МЕДИЦИНА""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-08-10,2025-06-10,102554000.0,71677000.0,15.0
1655352848,2024,1161690074501,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНДЕР ЛАБ""","ООО ""ОНДЕР ЛАБ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-08-10,2025-06-10,112994000.0,94046000.0,6.0
1655354228,2024,1161690079760,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТИОНИКС ХОЛДИНГ""","ООО ""ТИОНИКС ХОЛДИНГ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2016-08-10,2025-06-10,151164992.0,117795000.0,13.0
1655362155,2024,1161690110075,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОВОЛЖСКИЙ УДОСТОВЕРЯЮЩИЙ ЦЕНТР""","ООО ""ПОВОЛЖСКИЙ УДОСТОВЕРЯЮЩИЙ ЦЕНТР""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2017-08-10,2025-06-10,108473000.0,111691000.0,19.0
1655385201,2024,1171690035032,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПЕРАТОР ИНФОРМАЦИОННЫХ СИСТЕМ""","ООО ""ОПЕРАТОР ИС""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-09-10,2025-06-10,130483000.0,118579000.0,18.0
1655389421,2024,1171690072212,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРСА""","ООО ""ОРСА""",62.01,RU-TUL,71.0,Тульская область,,Тула,п,70701000001.0,54.116047,37.53845,2021-11-10,2025-06-10,132198000.0,133095000.0,2.0
1655395136,2024,1171690118270,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ТЕХАНАЛИТИКА""","ООО ""НПО ""ТЕХАНАЛИТИКА""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2018-02-10,2025-06-10,121630000.0,131859000.0,0.0
1655398673,2024,1181690012899,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТСТЕЙШН ЛАБС""","ООО ""АРТСТЕЙШН ЛАБС""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-07-10,2025-06-10,274505984.0,256330000.0,32.0
1655399405,2024,1181690017739,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭПИК""","ООО ""ЭПИК""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2024-03-10,2025-06-10,104746000.0,50874000.0,10.0
1655402190,2024,1181690039387,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМА ПРОДУКТОВЫХ ЭКСПРЕСС РЕШЕНИЙ""","ООО ""СПЭР""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2018-06-10,2025-06-10,171364992.0,165139008.0,18.0
1655411677,2024,1181690104188,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УМСКУЛ""","ООО ""УМСКУЛ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-11-10,2025-06-10,894160000.0,373641984.0,85.0
1655434836,2024,1201600019235,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР РАЗРАБОТКИ""","ООО ""ЦЕНТР РАЗРАБОТКИ""",62.09,RU-UD,18.0,Удмуртская республика,,Ижевск,г,94701000001.0,56.852776,53.211464,2022-10-10,2024-07-10,147728000.0,145824992.0,54.0
1655434836,2024,1201600019235,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР РАЗРАБОТКИ""","ООО ""ЦЕНТР РАЗРАБОТКИ""",62.09,RU-UD,18.0,Удмуртская республика,,Ижевск,г,94701000001.0,56.852776,53.211464,2024-07-10,2025-06-10,147728000.0,145824992.0,54.0
1655436375,2024,1201600025637,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИСГИС""","ООО ""ГИСГИС""",62.02,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-04-10,2025-06-10,170795008.0,134586000.0,34.0
1655438527,2024,1201600037704,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЦИДЕНТ ЦЕНТР""","ООО ""ИНЦИДЕНТ ЦЕНТР""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2020-07-10,2025-06-10,161000000.0,104122000.0,35.0
1655455610,2024,1211600024900,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""99 БАЛЛОВ""","ООО ""99 БАЛЛОВ""",62.01,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-08-10,2025-06-10,571980030.0,479631008.0,42.0
1655460755,2024,1211600053411,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГНЕТТО""","ООО ""МАГНЕТТО""",63.11.1,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-06-10,2025-06-10,1371170940.0,1343527040.0,54.0
1655461269,2024,1211600056326,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС МОНРО АРТ""","ООО ""СЕРВИС МОНРО АРТ""",63.11,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-09-10,2025-06-10,459747008.0,431344000.0,111.0
1655466210,2024,1211600077050,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""","ООО ""ФЕНИКС""",62.09,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2021-12-10,2024-02-10,507524992.0,505776992.0,3.0
1655467101,2024,1211600080746,0,1,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАССВЕТ 13""","АО ""РАССВЕТ 13""",62.02,RU-TA,16.0,Республика Татарстан,,Казань,г,92701000001.0,55.794437,49.11145,2022-07-10,2025-06-10,132052000.0,134091000.0,18.0
